time,latitude,longitude,depth,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
,-4.990139,-81.171944,,,,,,,,,,,,,,,,,,
,-4.991806,-81.170833,,,,,,,,,,,,,,,,,,
,-4.993194,-81.17,,,,,,,,,,,,,,,,,,
,-4.99375,-81.17,,,,,,,,,,,,,,,,,,
,-4.994028,-81.169722,,,,,,,,,,,,,,,,,,
,-4.994583,-81.169444,,,,,,,,,,,,,,,,,,
,-4.957917,-81.193889,,,,,,,,,,,,,,,,,,
,-4.959306,-81.192222,,,,,,,,,,,,,,,,,,
,-4.960972,-81.190556,,,,,,,,,,,,,,,,,,
,-4.962361,-81.188611,,,,,,,,,,,,,,,,,,
,-4.964028,-81.186944,,,,,,,,,,,,,,,,,,
,-4.965417,-81.185278,,,,,,,,,,,,,,,,,,
,-4.966528,-81.183611,,,,,,,,,,,,,,,,,,
,-4.968194,-81.182222,,,,,,,,,,,,,,,,,,
,-4.969583,-81.181111,,,,,,,,,,,,,,,,,,
,-4.970694,-81.18,,,,,,,,,,,,,,,,,,
,-4.972083,-81.178889,,,,,,,,,,,,,,,,,,
,-4.973472,-81.1775,,,,,,,,,,,,,,,,,,
,-4.974583,-81.176667,,,,,,,,,,,,,,,,,,
,-4.975694,-81.175833,,,,,,,,,,,,,,,,,,
,-4.977083,-81.175278,,,,,,,,,,,,,,,,,,
,-4.978194,-81.174722,,,,,,,,,,,,,,,,,,
,-4.979583,-81.174167,,,,,,,,,,,,,,,,,,
,-4.980972,-81.173611,,,,,,,,,,,,,,,,,,
,-4.982361,-81.172778,,,,,,,,,,,,,,,,,,
,-4.98375,-81.171944,,,,,,,,,,,,,,,,,,
,-4.985139,-81.171111,,,,,,,,,,,,,,,,,,
,-9.21375,-78.699722,,,,,,,,,,,,,,,,,,
,-9.215972,-78.698056,,,,,,,,,,,,,,,,,,
,-9.217917,-78.696389,,,,,,,,,,,,,,,,,,
,-9.219861,-78.694722,,,,,,,,,,,,,,,,,,
,-9.222083,-78.693056,,,,,,,,,,,,,,,,,,
,-9.22375,-78.691667,,,,,,,,,,,,,,,,,,
,-9.224583,-78.690833,,,,,,,,,,,,,,,,,,
,-9.225139,-78.689722,,,,,,,,,,,,,,,,,,
,-9.09125,-78.693333,,,,,,,,,,,,,,,,,,
,-9.09375,-78.692222,,,,,,,,,,,,,,,,,,
,-9.09625,-78.691111,,,,,,,,,,,,,,,,,,
,-9.09875,-78.69,,,,,,,,,,,,,,,,,,
,-9.10125,-78.689167,,,,,,,,,,,,,,,,,,
,-9.10375,-78.688056,,,,,,,,,,,,,,,,,,
,-9.10625,-78.687222,,,,,,,,,,,,,,,,,,
,-9.10875,-78.686111,,,,,,,,,,,,,,,,,,
